hash,message,hashes_of_parents,is_merge_commit,list_of_modified_files
0fe4f558a683c4f98501fc39e66ef8a499cfdfce,"Enable import/no-unresolved and import/export rules

These come from eslint-plugin-import. We've been using these rules for a
while at Airbnb so it seems like a good time to include them in this
configuration. We've found the no-unresolved rule in particular to be
very helpful when working across a large codebase.

  https://github.com/benmosher/eslint-plugin-import

Since the no-unresolved rule works on commonjs, I decided to include it
in the node configuration as well.

I think there are some more rules from this plugin that are worth
enabling, but this seems like a great place to start.",['662519efc090802f6ee7100db942604d1e568a5d'],False,"['README.md', 'package.json', 'es6.js', 'node.js', 'react.js', 'test-base.js']"
4af3f9755efb5e098cbcfd77b6f781c229fc92ab,"Merge pull request #825 from lencioni/eslint-plugin-import

[eslint config] [semver-minor] Enable import/no-unresolved and import/export rules","['662519efc090802f6ee7100db942604d1e568a5d', '0fe4f558a683c4f98501fc39e66ef8a499cfdfce']",True,[]
92a66ccc7caeaf935653b5e9fed6d02f90ce6805,"[guide] [breaking] Disallow leading underscores - there’s no such thing as “private properties”.

Per https://github.com/airbnb/javascript/issues/490#issuecomment-209126331",['4af3f9755efb5e098cbcfd77b6f781c229fc92ab'],False,['README.md']
56e6815a84f3a6d5447fe4bb6fdf5d0b1027c631,"[guide] Attempt to clarify filename conventions

Fixes #817.",['eb4f7cb3a822c168058159675d920fdc95c5d61e'],False,['README.md']
688ef3c2ebbe545da5b2e693502bb2bc926fe3c6,"[guide] remove AIIFE to avoid CallExpression quirk.

Fixes #828.",['56e6815a84f3a6d5447fe4bb6fdf5d0b1027c631'],False,['README.md']
c29560441eea62f32dedbaa6e67f73f8ee4affa9,[eslint config] It doesn’t matter which react version we install since we’re just testing module resolution.,['cbd2c38da838be1c34751fb841a61b9fcba7e3cb'],False,['package.json']
f468a52d8281269c3246aa8cdcaa14445694ebf9,[eslint config] [tests] remove parallelshell,['f268237c71ef17efccdcec8e680fad78397c3966'],False,['package.json']
3efe10d42eb14c739128090b9647137301e812fd,[eslint config] [breaking] disallow empty methods,['c97bd772b4b3b8848a946dd016fa50648299661d'],False,"['best-practices.js', 'test-react-order.js']"
140ce8b56c9cd1258809e534b6f8c46913ae0f99,[eslint config] [breaking] disallow empty restructuring patterns,['3efe10d42eb14c739128090b9647137301e812fd'],False,['best-practices.js']
6efcda314df2e303c3c99159c0a93eca17a4b131,"[eslint config] [breaking] enable `no-restricted-syntax` rule.

Forbids “with”, “break”, “debugger”, “for..in”, and labels.",['140ce8b56c9cd1258809e534b6f8c46913ae0f99'],False,['best-practices.js']
e1cbcbecf6b37953226881e209d2003cdf9a4dc1,[eslint config] [breaking] enable `global-require` rule,['6efcda314df2e303c3c99159c0a93eca17a4b131'],False,"['node.js', 'test-base.js']"
52d3401f953afcf09ca64dbbb177c6284832aae6,[eslint config] [eslint config base] [breaking] Migrate non-React rules to a separate linter config.,['bdbecf23e2320c5429c48d11ac3ed9941a1f5dbc'],False,"['.travis.yml', 'README.md', 'README.md', 'package.json', '.eslintrc', 'CHANGELOG.md', 'README.md', 'index.js', 'legacy.js', 'package.json', '.eslintrc.json', 'best-practices.js', 'errors.js', 'es6.js', 'legacy.js', 'node.js', 'strict.js', 'style.js', 'variables.js', '.eslintrc', 'test-base.js', 'README.md', 'base.js', 'index.js', 'legacy.js', 'package.json', 'react.js']"
763416260ab791d2efd2cf175100d8e506bb7eaa,[guide] fix broken deep link to 'testing--yup',['52d3401f953afcf09ca64dbbb177c6284832aae6'],False,['README.md']
13cddaf51e3479ba208a7d13dd01dbca1ba30463,"[eslint config] [breaking] enable `react/jsx-curly-spacing` rule.

Fixes #693.",['02414502b6b8ad31bee50a8e999a27b68b16dda1'],False,['react.js']
3c915dd6860e03e13fae55a42894d95b355e1058,"[eslint config] [base] [patch] remove “break” statement from restricted syntax.

Per https://github.com/airbnb/javascript/issues/840#issuecomment-212541010",['897732f6f0f711d12e9cbe8ecab10435c6c3835e'],False,['best-practices.js']
f0b6eea9d6059b3ef9e335b73901acac09d3e5f1,"[eslint config] Make `eslint-config-airbnb-base` a regular dependency.

Per https://github.com/airbnb/javascript/pull/829#issuecomment-212559831",['277b08710f90aa7fdfd2ed82274b6186613625a1'],False,"['README.md', 'package.json']"
49c5f3d8624a52945f1267d5d365b54d85c0a151,[Tests] allow `npm install`/`npm test` in the project root to work in both sub packages.,['f0b6eea9d6059b3ef9e335b73901acac09d3e5f1'],False,['package.json']
44ae49ebcf69dc68698562e5711840c83b1b17fd,"[eslint config] restore `jsx-quotes` rule, lost in 52d3401f953afcf09ca64dbbb177c6284832aae6

Fixes #846.",['2d81a2db4a6784ec26fa434cabf6c31bd398cc3b'],False,['react.js']
a71bffa5e3515c83023595e2716fee3bc75da7e5,"Fix README ""4.5"" bad reduce example",['79af88d9d6f445629fd0f76cb253bb0f27dd8a4f'],False,['README.md']
1e1772b340702e55d0933997d5af733afb8c7584,"[guide] [es5] Update whitespace and missing function names.

Per https://github.com/airbnb/javascript/issues/55#issuecomment-214672292",['7431ef13a0b7099953e45cce80b554eb9c9f8c73'],False,['README.md']
31e84122318f555084eee12392fa3b5d2df27924,[eslint config] [base] [breaking] enable `no-unsafe-finally` rule,['d85abc587a5c31241ecafcd9398456e5773b00e5'],False,['best-practices.js']
f806ed6bb35cf7dbd1b316cd7995d0d32db7a70e,[Tests] on `node` `v6`,['dc4130cdbc2b9b3de4526e226211707257d5dd0d'],False,['.travis.yml']
6c25bcf9c133e75f20bd7acec8877f310a8d9589,"[eslint config] [base] [breaking] Re-enabling `newline-per-chained-call`

Per https://github.com/airbnb/javascript/issues/748#issuecomment-216690840 and https://github.com/eslint/eslint/pull/5365",['d1f2416ffa2272730c6df3a7913d38bd701d4f35'],False,['style.js']
fd5c71c0a90c35287dc9397ab7aa15080ea36354,"[eslint config] [base] [breaking] widen `no-extra-parens` to include everything, except `nestedBinaryExpressions`

Per https://github.com/eslint/eslint/issues/3065#event-626005438",['6eec3a6df7aa357ad3f834077a321711f555c9f5'],False,['errors.js']
83c431d655e4aabafddfcc56691a39dc3f039b9c,"[eslint config] [base] [breaking] enable `no-class-assign` rule, to pair with `no-func-assign`",['e9aec9e94f7c94bdfeb3cfb419310e4eb3d36593'],False,['es6.js']
92a3d5570b30a237307548023fd78bdf0f96d48a,[eslint config] [base] [breaking] enable `import/no-mutable-exports`,['36e088759f33556b5e2d017ff66d2741fb5e22e0'],False,"['README.md', 'es6.js']"
56a524a47ed0b71f348d6bfaa42289d562f6bc5b,"[eslint config] [base] [patch] re-disable `no-extra-parens`

Fixes #869, #867.",['ba5d9f0cd7baee0a30d3c06872dc83131c476500'],False,['errors.js']
d68a067f2b244cf9f8fd90afd7029305b0c1b856,"Prepare to enable import/prefer-default-export

This was recently added to eslint-plugin-export. It enforces that
modules that only have a single export use a default export instead of a
named export. Since this is a breaking change and we want to cluster
breaking changes, I marked it as 0 for now with a TODO to enable when
that time comes.",['5acae06653283132f07670d6535e151f651fd47b'],False,"['README.md', 'es6.js']"
c7faa91328ed86f68f08bbf08bf7ccc82d48c6aa,"[eslint config] [tests] Even though the base config may not be up to date in the main package, let’s `npm link` the base package into the main one for the sake of travis-ci tests.",['788fb2297a54f5ab9f1f310c3740b73176727a99'],False,['package.json']
8d6d227848d0f60e92d755413dcea9cfb874053f,"[eslint config] [*] [tests] Even though the base config may not be up to date in the main package, let’s `npm link` the base package into the main one for the sake of travis-ci tests.

(Followup from c7faa91328ed86f68f08bbf08bf7ccc82d48c6aa)",['638b312b6cce89db820f2cab1d3129ef49bad471'],False,"['.travis.yml', 'package.json', 'package.json', 'package.json']"
3948eb66d6cc991220f65a476c3a925241b6ecd7,[eslint config] [base] [breaking] re-order rules,['10f4dd88aaab6a8456373a3a0c5fc00ada3c4172'],False,"['legacy.js', 'best-practices.js', 'errors.js', 'es6.js', 'legacy.js', 'node.js', 'style.js', 'variables.js']"
34ccf905d65c2f0a7f946919f5d2c703f359d973,[eslint config] [base] [breaking] migrate import's settings/rules to a separate file.,['3948eb66d6cc991220f65a476c3a925241b6ecd7'],False,"['index.js', 'es6.js', 'imports.js', 'node.js']"
e32079d6c4c6eebfec107f3bb4e61ba80f7f00eb,"Merge pull request #881 from akai/re-order-rules

[eslint config] [base] [breaking] Rearrange rules/rule files.","['10f4dd88aaab6a8456373a3a0c5fc00ada3c4172', '34ccf905d65c2f0a7f946919f5d2c703f359d973']",True,[]
8e125fa07cd9214b5e31e59095707ffae3284d13,"[eslint config] [base] [breaking] Enforce proper generator star spacing.

Fixes #887.",['312cd01a959ebe175443ce15b4935f4a916c35d2'],False,"['README.md', 'es6.js']"
429339ee3740a0fd9c64b9cd207f27a7fb84ecc1,"[eslint config] [*] fix quoting of rule properties.

Per #885.",['8e125fa07cd9214b5e31e59095707ffae3284d13'],False,"['.eslintrc.json', 'best-practices.js', 'errors.js', 'es6.js', 'imports.js', 'node.js', 'strict.js', 'style.js', 'variables.js', '.eslintrc.json', 'react-a11y.js', 'react.js']"
c247fd754b779df744c1c8ce34eed0ef37f09893,"Avoid using an array index as `key` prop, prefer unique ID",['4c4210f23d79d5eafdddbbce069a7d35f6e12ec0'],False,['README.md']
1db55228882a2a6e4fefb8dd89bc796de93fe5a7,"Fix typo

disallowSpacesInsideObjectBrackets -> requireSpacesInsideObjectBrackets",['c247fd754b779df744c1c8ce34eed0ef37f09893'],False,['README.md']
d97d62a2ff0341bcd9306b99cc6c510b8c9b1192,Fix react dev dep version,['1db55228882a2a6e4fefb8dd89bc796de93fe5a7'],False,['package.json']
267eec57c672a1dfc5fb3e28f6e9739c2af82950,Fix invalid code snippet in 23.2.,['d97d62a2ff0341bcd9306b99cc6c510b8c9b1192'],False,['README.md']
3fb9db5a742d04d3bc1e4f9fc27e4544091a66c0,"fixing broken link

Google moved their style guides to Github (from an SVN server), and this link was broken",['267eec57c672a1dfc5fb3e28f6e9739c2af82950'],False,['README.md']
eb76edea3277fc14fa4a2369e4e2279c04117fd0,"[eslint config] [*] [tests] Only run `eslint-find-rules` on prepublish, not in tests.",['3fb9db5a742d04d3bc1e4f9fc27e4544091a66c0'],False,"['package.json', 'package.json']"
d9cb343b518349982f3b094f2ce48eda8347e6c7,[eslint config] [base] [breaking] enable `unicode-bom` rule,['ab4baf457e37d15513caf1fc5dde9512fd72293d'],False,['style.js']
4700d9986452d119cd93faaa0f48e391b4c88c4a,[eslint config] [base] [breaking] enable `no-useless-rename` rule,['d9cb343b518349982f3b094f2ce48eda8347e6c7'],False,['es6.js']
f41b4df02458638525779c4ce3e496a9b588ebe5,[eslint config] [base] [breaking] enable `no-prototype-builtins` rule.,['4700d9986452d119cd93faaa0f48e391b4c88c4a'],False,"['README.md', 'errors.js']"
5651e607f3268e9a69a72103a4f3a8c067e16efc,[eslint config] [base] [breaking] enable `object-property-newline` rule,['001efc722cb2e74d5596db5d96cf79605d407b9b'],False,['style.js']
6980cce17f8339b5466b14d08b7ab00005fa2990,"[eslint config] [base] [breaking] enable `import` rules:
 - `no-named-as-default`
 - `no-named-as-default-member`
 - `no-extraneous-dependencies`
 - `extensions`",['5651e607f3268e9a69a72103a4f3a8c067e16efc'],False,"['imports.js', '.eslintrc']"
ee2cb41ec4ccc1bbf434c06a89643020aa2fb3b8,"[eslint config] [base] [breaking] enable `no-mixed-operators` rule.

Specifically, this is to require parens to avoid cognitive overhead about precedence.",['6980cce17f8339b5466b14d08b7ab00005fa2990'],False,['style.js']
51f9b0450c0cf6a21b5972f357841f39eb2180ac,"[eslint config] [base] [breaking] enable import rules: `newline-after-import`, `prefer-default-export`",['ee2cb41ec4ccc1bbf434c06a89643020aa2fb3b8'],False,['imports.js']
622a3bc1ab3c94333373293eae12983a96e85516,"[eslint config] [base] [breaking] re-disable `newline-after-import`

Per https://github.com/benmosher/eslint-plugin-import/issues/386",['51f9b0450c0cf6a21b5972f357841f39eb2180ac'],False,['imports.js']
d0973e8e36131668c06ff7a929ba735dbd0173c0,"[eslint config] [base] add TODO for `object-curly-newline`.

ref https://github.com/eslint/eslint/issues/6488",['622a3bc1ab3c94333373293eae12983a96e85516'],False,['style.js']
a597da56ca9047d1c0ac8e1a6db318f78111e723,[eslint config] [base] [breaking] enable `rest-spread-spacing` rule,['d0973e8e36131668c06ff7a929ba735dbd0173c0'],False,['es6.js']
34a9f076df1b57069f235393cd895b2c25cd893f,"Minor typo: ""coxcomb graph"" v/s ""coxcomb chart""

The ""bad"" and ""good"" diffs in section 19.2 had different text; making them the same to avoid confusion about what the difference is.",['28a04a3a45d169bbb6fa8cc9a3ff94e98a6a6a2a'],False,['README.md']
17b773e613128e4021e19dd2f3640a2de5af9a60,"Merge pull request #902 from KevinGrandon/no_string_refs

[eslint config] [react] [breaking] Prevent using string refs.","['34a9f076df1b57069f235393cd895b2c25cd893f', '36d15615968e267d11f6d2be509e5625900a7e6c']",True,[]
9028379f872b175b085e78ac67e5a4c81f50c4d5,"[eslint config] [base] [breaking] re-disable `import/extensions` rule

ref https://github.com/benmosher/eslint-plugin-import/issues/390",['c9bcc7ef36d641415223b02592dfa0c3ab12597b'],False,['imports.js']
1f87054e4b4ddcaf5977f0d3ca2fef4707d7ba95,"[eslint config] [base] [patch] `newline-per-chained-call`: bump the limit to 4.

Specifically, this is to allow this frequent pattern:
```js
$.ajax({
  …
}).done(() => {
  …
}).fail(() => {
  …
}).always(() => {
  …
});
```",['9028379f872b175b085e78ac67e5a4c81f50c4d5'],False,['style.js']
b3a02ae982140ff0a386d87465bc85462eab4e85,"[eslint config] [breaking] [base] update `eslint` to v3

 - drop support for node 4.",['d282e059b1351f264638e208c1f221c6d9342279'],False,"['package.json', 'style.js']"
6db1af173c9870981ec4a147018b57077a5f6c76,[eslint config] [*] [Tests] stop testing < node 4.,['339861022e539de8bff054bbef9da7aac4ca6422'],False,['.travis.yml']
7816731d4dabfcf6b01a22f70e497f0a24a14da0,"Allow importing devDependencies in tests

This rule seems to be giving me errors for some places we have imported
devDependencies in our tests such as tape and eslint. This is actually
okay, so we just need to configure this rule to allow devDependencies
for tests.

While I was at it, I added some whitespace to improve readability and
reduce the likelihood of merge conflicts.",['6db1af173c9870981ec4a147018b57077a5f6c76'],False,"['.eslintrc', 'test-react-order.js']"
7fb8b037147b69bd8e759e93b3ca36a2916a1d97,"Document for-in restricted usage

https://github.com/airbnb/javascript/issues/851#issuecomment-213834028",['7816731d4dabfcf6b01a22f70e497f0a24a14da0'],False,['README.md']
a9bfee01cd451679062430fa11d40fa82ce9b469,"[guide] Add link to `eol-last` rule.

Fixes #945.",['3ad24049740c73fcb3219a7b05ee8cd132075311'],False,['README.md']
b352ec6a4a8ff61324e9640289222a481bc7af50,"[eslint config] [base] [fix] Prevent trailing commas in the legacy config.

Fixes #950.",['a9bfee01cd451679062430fa11d40fa82ce9b469'],False,['legacy.js']
6039804cc3b909c0bbb15069a3d469d521fb0306,[eslint config] [base] [fix] repair accidental comma-dangle change.,['af594687be88ddcb9de1138ae0eaa56999b8f9c1'],False,['index.js']
ca9c322790d88a2500c60093f404ab06c428a93e,"[eslint config] [base] [breaking] enable overlooked rules:

 - `linebreak-style`
 - `new-parens`
 - `no-continue`
 - `no-lonely-if`
 - `operator-assignment`
 - `space-unary-ops`
 - `dot-location`
 - `no-extra-boolean-cast`
 - `no-this-before-super`
 - `require-yield`
 - `no-path-concat`
 - `no-label-var`",['762177eb3b3efc2b22078451ae0a726a58021c7a'],False,"['best-practices.js', 'errors.js', 'es6.js', 'node.js', 'style.js', 'variables.js']"
623dc44bb9990dd90c0540be8309c7b5a3f6217a,"[eslint config] [*] [docs] update the peer dep install command to dynamically look up the right version numbers when installing peer deps.

Fixes #956.

This command would be simpler if https://github.com/npm/npm/issues/11213 is ever implemented.",['ca9c322790d88a2500c60093f404ab06c428a93e'],False,"['README.md', 'README.md']"
df8627d72fa8b8093ca5d5e909411c9d5ac466ae,[eslint config] [*] [tests] fix prepublish scripts.,['3594ee94aca2dd247cdfa6e7e684a0fd58d965f0'],False,"['package.json', 'package.json']"
4921e03a7b0fa904a569be9f5ea94dc526d21bdb,"[eslint config] [base] [breaking] enable `import/newline-after-import`

Per https://github.com/benmosher/eslint-plugin-import/issues/386 / https://github.com/benmosher/eslint-plugin-import/issues/441",['df8627d72fa8b8093ca5d5e909411c9d5ac466ae'],False,"['package.json', 'imports.js']"
9d598c3563819a42f23f2ad19dd23a2f6e515a05,"[eslint config] [base] [breaking] enable more overlooked rules:

 - `no-void`
 - `constructor-super`
 - `prefer-spread`
 - `no-new-require`
 - `no-undef-init`",['4921e03a7b0fa904a569be9f5ea94dc526d21bdb'],False,"['best-practices.js', 'es6.js', 'imports.js', 'node.js', 'variables.js']"
892128366a387023eb5462f0cd4c1eab3593ad3d,change 'conjunctions' to 'contractions',['9d598c3563819a42f23f2ad19dd23a2f6e515a05'],False,['README.md']
da3eb59b3952f9c0b2fb45187a4d9d5177c3d29a,"Merge pull request #961 from idugcoal/master

Change 'conjunctions' to 'contractions'","['9d598c3563819a42f23f2ad19dd23a2f6e515a05', '892128366a387023eb5462f0cd4c1eab3593ad3d']",True,[]
616233c8b29f3c4be0e0deb61b306b8ce82acec5,[eslint config] [base] [breaking] enable `no-unexpected-multiline` rule,['bbfb9600dcbe207ad0694dc886622c02a2ed7ac5'],False,['errors.js']
eea5f0f5f5cf8a35cb5b618b0d7e247fbd569e34,"[eslint config] [base] `no-unused-expressions`: flesh out options

Fixes #963.",['1fb300c6c72077e14391c526ccf7de2c22810cb3'],False,['best-practices.js']
4c8f78921ff887843f16993442a19bb01805cc66,"Add guideline for displayName in higher-order components

This guideline will help us keep our higher-order components consistent
and easy to understand.

Fixes #968.",['eea5f0f5f5cf8a35cb5b618b0d7e247fbd569e34'],False,['README.md']
75c961a43f158263ef4bdb0f042cdcfa6a040b45,Change 'Brazilian' to 'Portuguese',['a533e2dd35ebc05e246698e65a6e23cbd342c240'],False,['README.md']
cb36ed90c3647561bb5b062c835282255a1a789c,"[eslint config] [deps] [breaking] update `eslint` to v3, `eslint-config-airbnb-base` to v5, `eslint-find-rules`, `eslint-plugin-import`, `eslint-plugin-jsx-a11y` to v2, `eslint-plugin-react` to v6, `tape`.

 - drop node < 4 support",['75c961a43f158263ef4bdb0f042cdcfa6a040b45'],False,"['package.json', 'react-a11y.js', 'react.js', 'test-react-order.js']"
6857f7af97c10cf8dd05eff4b86a9fe5ddb2bba8,"[eslint config] [react] [breaking] enable react rules:

 - `react/jsx-filename-extension`
 - `react/jsx-no-comment-textnodes`
 - `react/jsx-no-target-blank`
 - `react/require-extension`
 - `react/no-render-return-value`
 - `react/no-find-dom-node`
 - `react/no-deprecated`",['cb36ed90c3647561bb5b062c835282255a1a789c'],False,"['react.js', 'test-react-order.js']"
a6da4bb5b2b7997affe21da6a1bf9487722b53c8,"[eslint config] [react] [breaking] enable aria rules:

 - `jsx-a11y/aria-props`
 - `jsx-a11y/aria-proptypes`
 - `jsx-a11y/aria-unsupported-elements`
 - `jsx-a11y/role-has-required-aria-props`
 - `jsx-a11y/role-supports-aria-props`",['6857f7af97c10cf8dd05eff4b86a9fe5ddb2bba8'],False,['react-a11y.js']
b4d8543f120ba761ae7f39caf850c1e4efdc2727,"[eslint config] [react] [breaking] enable jsx-a11y rules:

 - `jsx-a11y/heading-has-content`
 - `jsx-a11y/html-has-lang`
 - `jsx-a11y/lang`
 - `jsx-a11y/no-marquee`
 - `jsx-a11y/scope`
 - `jsx-a11y/href-no-hash`
 - `jsx-a11y/label-has-for`",['a6da4bb5b2b7997affe21da6a1bf9487722b53c8'],False,['react-a11y.js']
53b4173b0432cfca0b2b59a1849616f4d672c8eb,"[guide] [es5] Remove ES5 guide and mark it deprecated.

Fixes #941.",['b4d8543f120ba761ae7f39caf850c1e4efdc2727'],False,"['README.md', 'README.md']"
a1edac348ad16a95259126884cd40216fa6d65dd,[eslint config] [*] add `safe-publish-latest` to `prepublish`,['53b4173b0432cfca0b2b59a1849616f4d672c8eb'],False,"['package.json', 'package.json']"
52a2da4182b9f1e61300a212e97f250a075c603b,"Add curlies around ref function body

The example we have here uses an implicit return, which is forbidden
when assigning. This triggers the no-return-assign rule.

Fixes #980",['9ffadff1fdf85b327c6d4887b422ebeb904b641e'],False,['README.md']
bfc842e3ad1be7f67fe9c7e09418f47fc33d6d38,"Remove rules about reserved words

In 53b4173b we removed the ES5 guide which contains a lot of guidelines
that are no longer very relevant for us. Similarly, some folks have
raised the relevance of these rules about reserved words, given that we
are now living in an age where ES3 support has mostly waned and
transpilers such as Babel are widely adopted and pave over these issues.
This seems like a good opportunity to simplify.

Fixes #61",['f0b31960d339fa5e3ff4cbe6494cc670fa23e46f'],False,['README.md']
6d2fc89bd145571a4997b9459670b44e84c754c4,"Add template literal ""bad"" example to single quotes guideline

There has been some confusion around whether we should use single quotes
or template literals. To help avoid this confusion, I am adding a ""bad""
example to the single quotes guideline. This rule is already enforced by
the quotes linter rule.

Generally, we want code to clearly express developer intention. Using
template literals communicates that you intend to use some of the
features that template literals offer (e.g. interpolation).

Fixes #992",['bfc842e3ad1be7f67fe9c7e09418f47fc33d6d38'],False,['README.md']
dc7e7e77f2aba5753637e299bd8c02250990d865,"Reverse rule on string concatenation for long lines (#995)

Broken and concatenated long strings are painful to work with and
produce less readable and searchable code. I think we should reverse
this rule.

Unfortunately, the max-len rule currently does not allow for this, but
there is currently a proposal to add an option to ESLint's max-len rule
that would allow for strings to be ignored.

  https://github.com/eslint/eslint/issues/5805

There have also been discussions around performance of string
concatenation (https://github.com/airbnb/javascript/issues/40), but I
don't think that is very relevant here so I removed the links to them.",['6d2fc89bd145571a4997b9459670b44e84c754c4'],False,['README.md']
